cas_number,category,label_ja,label_en,law_name_ja,law_name_en,law_reference,law_id
31841-74-4,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
32001-55-1,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
32055-14-4,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
32154-53-3,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
32208-04-1,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
32288-33-8,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
32289-58-0,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
32329-01-4,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
32441-17-1,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
32579-68-3,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
32579-69-4,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
32579-70-7,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
32580-85-1,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
32687-84-6,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
32761-35-6,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
3282-73-3,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
3282-85-7,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
32836-42-3,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
32954-43-1,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
331466-38-7,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
3323-53-3,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
3332-27-2,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
33508-66-6,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
3354-62-9,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
3380-30-1,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020 通し番号: 254,349CO0000000202
33933-80-1,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
33939-64-9,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
3396-02-9,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
33978-71-1,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
3401-74-9,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
3414-89-9,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
34197-82-5,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
34202-37-4,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
34214-86-3,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
3427-97-2,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
34397-99-4,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
34398-01-1,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
34398-05-5,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
34455-29-3,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
34506-45-1,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
34890-37-4,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
34942-43-3,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
35119-84-7,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
35176-28-4,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
3529-04-2,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
35365-94-7,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
35424-80-7,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
35674-62-5,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
35724-28-8,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
36087-10-2,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
36348-64-8,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
364059-53-0,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
364059-57-4,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
364059-75-6,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
364364-06-7,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
36813-24-8,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
3699-30-7,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020 通し番号: 179,349CO0000000202
3700-67-2,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
